gene,ensembl_id,beta_intercept,beta_Sex,t_Sex,p_Sex,beta_HZE,t_HZE,p_HZE,beta_SexxHZE,t_SexxHZE,p_SexxHZE
ENSMUSG00000107364,ENSMUSG00000107364,4.808827229652923,-0.31531736163403257,-0.9091896948297525,0.38981878444921914,-0.4291602037937145,-1.2374454508253423,0.2510085724008839,0.7668049864104415,1.5634231958094795,0.15658103012105062
ENSMUSG00000107370,ENSMUSG00000107370,1.4005693935131946,0.4823229940958268,0.9982623665787919,0.3473851914833008,-0.6116293648978677,-1.265887350895663,0.241171761322323,0.7220690123826311,1.0567455847837388,0.3214915213259286
GM4366,ENSMUSG00000107383,4.120311103468704,0.280700933709298,0.37379619203539854,0.718267965572748,0.6826075357141685,0.9089962549567836,0.38991490510069715,0.3071119822967302,0.28918301340280367,0.7797937948074476
ENSMUSG00000107390,ENSMUSG00000107390,4.2778274995192,-0.35220048695586664,-0.39811054432393195,0.7009617767644647,-0.5925004554314262,-0.6697341075895248,0.5218844577949822,-1.0121815145660242,-0.8090160395942184,0.4419000000982898
ENSMUSG00000107395,ENSMUSG00000107395,0.5785384266765093,0.45339785986702374,0.5652058244296798,0.5874297782746132,0.17817948419318175,0.2221185655560862,0.8297870469645949,-0.6533300111041987,-0.5758969429385746,0.5805198007259595
ENSMUSG00000107402,ENSMUSG00000107402,4.349691970124411,-0.02348135263846238,-0.08347150672033671,0.9355275162975303,0.22738977326908788,0.8083251114110208,0.4422752120192095,-0.3997016802657053,-1.0046993430319984,0.3444593195744603
ENSMUSG00000107411,ENSMUSG00000107411,4.759914773520157,-0.0029978973902641333,-0.0061597899758762484,0.9952360643861156,-0.3644548038090664,-0.7488465263866965,0.4753885557487476,-0.04630301711707025,-0.06727340867569236,0.9480149866813927
GM43868,ENSMUSG00000107455,1.421439887634588,0.03615370159296442,0.05780303863010334,0.9553232301584496,0.275424096094526,0.4403518578941682,0.6713378295334649,-0.3748435574389877,-0.42377267835028043,0.6828958192690897
ENSMUSG00000107461,ENSMUSG00000107461,4.603849169430567,-0.07294100482076103,-0.15824077427722066,0.8781885337851616,-0.02819506972130669,-0.06116737320062127,0.9527264344281239,-0.3174924982593778,-0.48704055749221115,0.6392934705318045
ENSMUSG00000107468,ENSMUSG00000107468,1.2028362047917234,0.0516310323948169,0.06094675051373801,0.9528967062338805,0.24134283192766381,0.28488799629834594,0.7829658710340319,-0.18811066528211476,-0.15701392415577595,0.8791242285866221
ENSMUSG00000107472,ENSMUSG00000107472,2.358259438085609,-1.4338806188802504,-1.4485530275831058,0.18549633651718422,-0.9812375211512636,-0.9912781882440063,0.35058113310907446,0.8168468018173367,0.5835082741415142,0.5756282630581842
ENSMUSG00000107477,ENSMUSG00000107477,0.6938097076316196,0.062212348266538174,0.1027434577454829,0.920695346829004,0.13508462056396656,0.2230917396899417,0.8290550224977538,0.013460163826715403,0.015718566287922148,0.9878438547570858
ENSMUSG00000107478,ENSMUSG00000107478,3.7154244271849692,-2.0456247753208276,-1.2648714689208382,0.24151745345636955,1.8109909553228036,1.1197903044082236,0.2952932185546091,0.8917872158636286,0.3899120580772232,0.7067771030437218
ENSMUSG00000107480,ENSMUSG00000107480,1.6090110015491161,-0.3448326168996088,-0.5072464304859063,0.6256660922802344,-0.4056897342040732,-0.5967668354867458,0.5671633956186106,-0.6489814142355829,-0.6750375367118138,0.518681707258613
ENSMUSG00000107481,ENSMUSG00000107481,5.601154544954785,-0.12709155635082867,-0.3382770669996265,0.7438609168222001,-0.3332634946423478,-0.8870408132737013,0.4009366192328643,0.42882821633652135,0.8070941773404312,0.44294421693239516
TRBV4,ENSMUSG00000107486,1.3429632085683807,0.26759502728057794,0.3313936710245477,0.748861337917869,0.6858898608440493,0.8494162287451588,0.4203405138021159,-1.0099735488930426,-0.8844253319742061,0.4022644043014929
GM17893,ENSMUSG00000107491,1.9226805884696456,0.051316058608843945,0.07608673964673399,0.941218463409798,0.2513567262087283,0.37268867298009756,0.7190604943928554,-0.7777415965226951,-0.8154099596188684,0.4384380999260944
CCDC142,ENSMUSG00000107499,4.755577775843939,-0.6147364284796215,-0.78442767554544,0.4553867700018406,-1.2978236460737322,-1.6560736256925384,0.13629912665638377,1.0302351641661422,0.929576913934823,0.37978493855734485
ENSMUSG00000107524,ENSMUSG00000107524,1.9582156553257004,-1.6667867319924135,-2.687694937319834,0.027595003379201177,-1.2131705065027363,-1.956238411218643,0.08615756975730782,2.2792651345132557,2.598841468235025,0.031674792062001966
ENSMUSG00000107529,ENSMUSG00000107529,4.733222612890863,-0.37120643652827673,-0.60129162391194,0.5642909623268899,-0.20014763613021821,-0.32420530817414284,0.7540968269571526,0.1692716363917347,0.19388260705984042,0.8511003049330916
ENSMUSG00000107531,ENSMUSG00000107531,1.620738298688778,-1.3293074481534715,-1.6256712899807373,0.142672804067135,-0.3567488158195763,-0.4362845543505565,0.6741648587506299,1.0751963846634847,0.9297797759671023,0.37968605857652493
ENSMUSG00000107534,ENSMUSG00000107534,4.213280983441336,0.2118905023205437,0.393110694040074,0.7045057911305259,0.24365020374552382,0.4520330059556528,0.6632497267383857,-0.44380597566584334,-0.5822124867339974,0.5764593733771044
ENSMUSG00000107535,ENSMUSG00000107535,1.7137448386252323,-0.20684532839064984,-0.2416452953624336,0.815133793339109,0.44526402615049604,0.5201759109115419,0.6170252833295615,-0.43050041872735684,-0.35562411895001594,0.731316908834625
ENSMUSG00000107546,ENSMUSG00000107546,1.166979357732839,-1.1669793577328402,-2.477808864139297,0.03824205332323238,-0.3427972842790479,-0.7278501920031033,0.48745858933110386,0.9030939143277269,1.3558840318292602,0.212166156190716
ENSMUSG00000107549,ENSMUSG00000107549,5.349929492361207,-0.4647199725359711,-0.8049453688904561,0.4441137385500682,-0.4074098709109832,-0.7056780603606863,0.5004174878796548,0.8199210853928155,1.0042275357602424,0.3446731352492747
ENSMUSG00000107576,ENSMUSG00000107576,2.6614600418599257,-0.018047457475525278,-0.04174934472038048,0.9677216872000844,-0.40294224657357214,-0.9321299012571873,0.37854192941078324,-0.04772534277017764,-0.07806703670993562,0.9396920134288471
ENSMUSG00000107583,ENSMUSG00000107583,3.650409854824479,-1.2143331450873847,-6.151926319163421,0.0002734184032335829,-1.8436039438861949,-9.339871575102924,1.4099568305558918e-05,1.7434425584269764,6.245481431057141,0.00024691596606696287
ENSMUSG00000107586,ENSMUSG00000107586,4.1132799372696764,0.1817848588425613,0.4261942530769045,0.6812019886810035,0.13594156129986054,0.31871472986911686,0.7581049231475487,-0.12425044178703333,-0.2059836861514854,0.8419489882423719
ENSMUSG00000107604,ENSMUSG00000107604,3.0918695370817257,-0.27985856790539365,-0.42836091130878856,0.6796880945951673,-0.17718989974983762,-0.27121280402325226,0.793094186216857,0.37456326487677033,0.4053978213891162,0.695810321441001
ENSMUSG00000107608,ENSMUSG00000107608,1.7307728276014975,-1.1164024505917116,-1.9784713501224185,0.08324541599242097,-0.7837951121831638,-1.3890297114615577,0.20226629571008314,0.636126539252861,0.7971453214428748,0.44837673203964945
ENSMUSG00000107610,ENSMUSG00000107610,4.084655400031087,-0.5186534978564882,-1.0656973756399373,0.3176640191225131,-0.7669873953243193,-1.5759586269525347,0.15368485684881517,0.8861309786863508,1.2874770813897327,0.2339230554398708
ENSMUSG00000107624,ENSMUSG00000107624,0.7851500700586015,1.422100485548864,2.2359303360224714,0.055778506189724686,0.9102051357974845,1.431091048638227,0.19028457718631198,-2.0092794224834654,-2.2338464757413274,0.055960151706913486
ENSMUSG00000107633,ENSMUSG00000107633,5.063954490309847,0.19163642082140953,0.4384149528643489,0.6726834085398277,0.1807098703820229,0.4134178094439047,0.69016027347955,-0.74282594494212,-1.2016538253701516,0.26386035104946415
ENSMUSG00000107676,ENSMUSG00000107676,1.1217979651579788,0.8461257809555145,1.2184244219238571,0.25777222796790733,0.6225799248227586,0.8965175179356134,0.3961520368525533,-0.8618391913242476,-0.8775561394047084,0.40576665067371454
ENSMUSG00000107688,ENSMUSG00000107688,3.0178737996365284,-0.5182794151028858,-1.386027622836482,0.20314612402755405,0.38152295513356327,1.0203016734831145,0.33744554066318866,-0.5104438301408816,-0.9652523921265213,0.36268661152100323
ENSMUSG00000107690,ENSMUSG00000107690,2.8041415828630982,-0.06701951324586328,-0.11510100398854933,0.9112016331684989,-0.7667594905510343,-1.3168521062874234,0.22435757123427935,0.703064447319895,0.8538036002171103,0.4180442895881231
ENSMUSG00000107705,ENSMUSG00000107705,7.814669207321515,-0.3873262858727965,-0.6659292890051738,0.5241896767945016,-0.01109329908050439,-0.019072686359913542,0.985250227736759,-0.6016370813780553,-0.7314265877150837,0.48538873663666005
2900060B14RIK,ENSMUSG00000107722,1.9038160040459293,0.7565225698498681,1.495406585123615,0.17317144543192597,0.3957975879680674,0.782367034391256,0.4565295271128169,-0.371754494417376,-0.5196113507212422,0.617401272276553
ENSMUSG00000107726,ENSMUSG00000107726,3.449076680543974,-0.7903886672279269,-0.9470199902862444,0.37135189501248145,-0.6417075365554212,-0.7688747197840066,0.46405943851264864,0.04224409927964793,0.035790642818939705,0.9723262335027207
ENSMUSG00000107728,ENSMUSG00000107728,1.138535456517478,0.2858027150240202,0.4432923948835595,0.6692974314610702,0.18539333375366185,0.2875530937772966,0.7809970556852299,-0.6262515245682222,-0.6868433990710333,0.5115959198112079
ENSMUSG00000107730,ENSMUSG00000107730,1.381653135190412,0.06992310794456404,0.10897108849413613,0.9159091605357155,0.42463480335459325,0.6617685925907268,0.5267176465032573,-0.42986674810791725,-0.47370658250370934,0.6483671990901783
GM44148,ENSMUSG00000107736,1.208623786151987,-1.2086237861519884,-2.2608271446672705,0.05365306070949516,-0.28793199774277084,-0.5385997559982431,0.6048216761045073,0.9911110325663887,1.3109421717360872,0.22625480830389577
GM2011,ENSMUSG00000107741,0.7118966024641009,1.4197282473621897,1.5992167931501413,0.1484398557523412,-0.20004464077971,-0.22533520024623888,0.8273681629021619,-1.1372971759199013,-0.9058599963432701,0.3914757232643944
ENSMUSG00000107742,ENSMUSG00000107742,4.143395667003062,0.019201116741553184,0.03862304973057515,0.9701373613488142,-0.4426930346948046,-0.8904771177915167,0.39919692223573566,0.16860007296087412,0.23980754087071782,0.8165096876490252
ENSMUSG00000107743,ENSMUSG00000107743,1.5672762577919046,-0.33779890835654175,-0.40824657674094106,0.6938010459616495,-1.1790943138748937,-1.4249934069830263,0.1919820557986074,1.3964432835351746,1.1933631242345284,0.2669136065206519
ENSMUSG00000107749,ENSMUSG00000107749,5.284734353870681,-0.10435932546386695,-0.3206634881933545,0.7566814399727066,0.028323962177461255,0.08703065558263001,0.9327861041718597,0.23397964043264963,0.5083716465353945,0.6249116296746704
ENSMUSG00000107751,ENSMUSG00000107751,0.9278890255977645,0.6879633852822677,0.6873410711908683,0.5112985530159231,-0.21987360382248686,-0.21967471178126444,0.83162609950497,-0.23680851392711716,-0.16729743604079178,0.8712875958209791
ENSMUSG00000107756,ENSMUSG00000107756,6.274017616270228,-0.33360897148039687,-0.690002100036775,0.5097103810087784,-0.1474382463036026,-0.30494593452863206,0.7681901236487718,0.2571912360740943,0.3761437579189459,0.7165892727108294
ENSMUSG00000107759,ENSMUSG00000107759,1.1020867207794705,0.05043737155114933,0.06278388204449777,0.9514789273731283,-0.49627732051430384,-0.6177605175347315,0.5539073175350513,0.4859305381025483,0.42771542669633705,0.6801389483280031
ENSMUSG00000107760,ENSMUSG00000107760,1.3650647111521552,-1.0414881153608877,-1.8821681134619435,0.09658288089919709,-0.5006807231177146,-0.9048257759049828,0.3919914159728637,1.7725758597593666,2.2651341397404323,0.05329362616747324
ENSMUSG00000107761,ENSMUSG00000107761,3.228329648004186,-0.22781881258312106,-0.4240149515717447,0.6827262689602689,0.1225804844383989,0.22814603229408517,0.8252560423706092,0.16754762474059254,0.22050318379405603,0.8310025321835732
GM44126,ENSMUSG00000107770,3.8649016411323722,0.2694837427744911,0.5446781412954166,0.6008240197597061,0.6292004009147113,1.2717342476549478,0.23919022101505671,-0.9623363556373051,-1.3753691271981718,0.20629676445383915
ENSMUSG00000107796,ENSMUSG00000107796,0.56825085373593,0.38429272094504074,0.5126087786421923,0.6220748372792531,0.730429303284994,0.9743210126921383,0.35843332785250004,-0.7810541715789266,-0.7366989306550553,0.4823477487122383
ENSMUSG00000107799,ENSMUSG00000107799,0.3441152462332805,1.1173768428031179,1.760418474458078,0.1163726152439033,0.8609373494613413,1.3564000588562144,0.2120088749027358,-1.853448506591665,-2.064818002082092,0.07281298234227074
ENSMUSG00000107801,ENSMUSG00000107801,4.28628633711822,0.30317950380841574,0.8774672961769377,0.40581208961381865,-0.07027089510957499,-0.20337922437757008,0.8439164812474393,-0.25708591573394585,-0.5261316016207833,0.6130662137419978
ENSMUSG00000107812,ENSMUSG00000107812,1.2015787700054763,0.11001791014140284,0.16096602940791752,0.8761107655652811,-0.13661874976457986,-0.19988543378086335,0.8465576313005345,-0.46988329260267864,-0.48612263780327986,0.6399160695601791
ENSMUSG00000107813,ENSMUSG00000107813,5.481426125737404,0.031846718010144215,0.07998150006276647,0.938216561406477,0.02769578656154821,0.06955663544058903,0.9462537857217113,-0.5732258911484782,-1.0179716025153513,0.3384859719265727
ENSMUSG00000107835,ENSMUSG00000107835,1.030651071365381,0.5202416385774459,1.1358750986683412,0.28888932597707506,-1.0306510713653774,-2.250282946557166,0.05454321790699601,0.29676007368820545,0.45815870475285414,0.6590268691738494
ENSMUSG00000107838,ENSMUSG00000107838,2.357352977864564,0.020727577644803735,0.025496629559208332,0.9802833598482961,-1.0431930834078762,-1.2832135072496973,0.23533976689781477,0.27432237149736344,0.23860550109988268,0.8174100003536298
ENSMUSG00000107841,ENSMUSG00000107841,2.998562292173819,-0.1044787280716455,-0.1509154494273013,0.883778387295624,0.04611473434618215,0.06661093590555904,0.9485260523047596,-1.2416933133288874,-1.2682508705911766,0.24036909559605735
ENSMUSG00000107849,ENSMUSG00000107849,1.1356416896203914,0.6768188399239471,0.8388032446344689,0.42593162315212574,-0.6213100821785539,-0.7700094650350493,0.4634229760221731,0.3039884694797514,0.26639727339196134,0.7966708204782655
ENSMUSG00000107868,ENSMUSG00000107868,1.7396556891506163,-0.11714419925777858,-0.15099086498474668,0.8837208028340076,-0.30535121025226564,-0.3935768365164484,0.7041750515989156,0.18284449886260923,0.1666467259542656,0.8717830365370489
ENSMUSG00000107870,ENSMUSG00000107870,0.6087224294771137,-0.13553575300665857,-0.2501722151883622,0.8087588412651967,1.2621270945329166,2.329637192284165,0.0481889737375516,-0.8399399095869176,-1.0962722488645622,0.30486045022511066
4933427D14RIK|GM57849,ENSMUSG00000107877,3.9251109085147022,-1.7015711557061186,-1.8282488175462974,0.10491822310167254,-1.4118034332037213,-1.5169086221912342,0.16776372131782713,2.404988361006088,1.8271877179792275,0.10508891383835794
ENSMUSG00000107881,ENSMUSG00000107881,3.7560146400969927,-0.07994096009946251,-0.18086741350990368,0.8609697401303713,0.19864939017728347,0.44944670857069946,0.6650365003244245,0.07241937454251428,0.11585925724195861,0.9106195805139277
ENSMUSG00000107884,ENSMUSG00000107884,1.912517417310768,-0.8234896773635224,-1.248016740619166,0.2473139283137633,-1.0518265470000896,-1.594066294900609,0.1495871060206433,0.4290328806711103,0.4597670365740373,0.6579202825069985
ENSMUSG00000107894,ENSMUSG00000107894,5.368346440070245,-0.036086437757002716,-0.15644364848987502,0.8795592357031243,-0.22790045066803652,-0.988004918498108,0.3520866270129377,0.1050942686630434,0.3221647034376007,0.7555855407625667
ENSMUSG00000107909,ENSMUSG00000107909,2.2923374924410767,-0.40080700163318517,-0.6098207354485436,0.558899363331359,-0.6805089237354184,-1.0353822429764452,0.3307711138340681,-0.3941480275010638,-0.4240443172885282,0.6827057192235331
ENSMUSG00000107928,ENSMUSG00000107928,5.935397466954954,0.7123933955467854,0.9903829591110825,0.35099239543394534,0.32481988366649867,0.4515708309126493,0.6635688579593406,-0.1298535467730419,-0.12765037442431998,0.9015760671381408
ENSMUSG00000107932,ENSMUSG00000107932,2.972888556643935,-0.5909715257990673,-0.6864586465513365,0.5118258894250056,-0.7082982958317057,-0.8227426674302549,0.4344909229973206,0.31750157065035384,0.26078265572685766,0.8008474189820451
ENSMUSG00000107937,ENSMUSG00000107937,3.056371433893601,-0.9409623429574833,-1.0524269692912034,0.32335085919977846,-1.42452071982406,-1.5932667604368775,0.14976592127144306,2.059627132169351,1.6288959059023604,0.1419840398738217
ENSMUSG00000107944,ENSMUSG00000107944,1.8656530547950365,0.18807282318195848,0.37900706899873793,0.7145439996820477,-0.294569518961106,-0.5936207481173554,0.5691655324785101,0.7244508632613692,1.0323220476515593,0.3321171978497368
ENSMUSG00000107946,ENSMUSG00000107946,0.8070130893540484,-0.8070130893540495,-0.94716250563357,0.37128357035258897,0.3097361453011157,0.36352627651121383,0.7256308041854624,0.6497781403103787,0.5392547979936153,0.6043901794621105
ENSMUSG00000107949,ENSMUSG00000107949,1.3140008122654203,-0.5226339247404088,-0.9948655735061185,0.3489367783910726,-0.4396373492961082,-0.8368765266422946,0.42695220011919144,-0.006082303759611231,-0.008186908069563206,0.9936683409011955
GM6375,ENSMUSG00000107950,0.6258217926704798,0.03534887220917595,0.04233551346421919,0.9672687959125681,-0.6258217926704783,-0.7495143486621731,0.47500788743071887,1.42918326955856,1.2103255318417372,0.2606976488330761
GM6210,ENSMUSG00000107951,1.6673149084951215,-0.8608415768329968,-1.1825419986376406,0.2709423791084924,0.018712155630210316,0.0257049734971855,0.9801222864452772,0.5000430314187251,0.48571970331222636,0.640189464582192
GM6352,ENSMUSG00000107952,0.5689563705669252,0.04534942376757245,0.06744163889405425,0.9478852092915955,0.5297197987213463,0.7877756410643058,0.4535342207754198,0.48735525925216744,0.5124918952515541,0.6221530018636652
ENSMUSG00000107955,ENSMUSG00000107955,5.3540419424907535,-0.24393904283080603,-0.5340206139048777,0.6078427100804655,-0.6004056885242708,-1.3143817023177315,0.22514897482592078,0.09653039111339175,0.1494258635304997,0.8849159288567328
ENSMUSG00000107966,ENSMUSG00000107966,0.3225930844595986,0.29255623389024105,0.5198423915907926,0.6172473878717166,0.6916983138673991,1.229076888770214,0.2539659170762567,-0.48980738828499565,-0.6154215069163914,0.55537522623387
ENSMUSG00000107970,ENSMUSG00000107970,4.950014948316003,-0.44533773638660845,-0.9953544870746259,0.3487131286231917,-0.052187317540949456,-0.11664154289785568,0.9100191402231965,0.36064075492274544,0.5699648678094131,0.5843482457368099
ENSMUSG00000107971,ENSMUSG00000107971,4.577175032932349,-0.48986940086039177,-1.7238901826453574,0.12301744296090655,-0.3994147032522506,-1.4055727598650218,0.19747730968272537,0.4603503623706113,1.1455202618212552,0.2851032014670176
ENSMUSG00000107976,ENSMUSG00000107976,0.850488143366416,0.39413366258101623,0.7342516524484767,0.48375774990939635,0.009236697125457279,0.017207513012515226,0.9866924819386937,-0.9028068031616397,-1.1892720948671616,0.2684309010879109
ENSMUSG00000107994,ENSMUSG00000107994,1.6666292099376077,-0.49433744746245417,-0.7876932628177015,0.45357974249975674,0.4051203030205081,0.6455317818991612,0.5366537943875671,-0.3467104280686785,-0.39064792927448627,0.7062542920779737
ENSMUSG00000108024,ENSMUSG00000108024,2.606089847693878,-0.17183664978841887,-0.19915889613895627,0.8471071219482866,-0.37822500931585684,-0.4383632679072953,0.6727193315967197,-0.9586227188555183,-0.7856274205234542,0.4547223227751085
9530062K07RIK,ENSMUSG00000108030,1.015608530028142,-0.693406639940075,-1.4814829909377478,0.17675572161164665,0.09747505954838172,0.20825823469768323,0.8402316876031335,0.047723432390054575,0.07209835358860853,0.9442935639014687
ENSMUSG00000108037,ENSMUSG00000108037,5.733461052083447,0.16432483770824752,0.41811904006366934,0.6868578318458778,-0.26459667911614354,-0.6732573786106609,0.5197553918190747,-0.425522377750613,-0.7656039031690663,0.4658972488102868
ENSMUSG00000108042,ENSMUSG00000108042,4.630333574814329,-0.367230665670235,-0.6781863128783581,0.5167859159970061,-0.14451629084618334,-0.26688667260658366,0.7963070943540846,0.47123023265663044,0.6153585348896965,0.5554147774333842
ENSMUSG00000108046,ENSMUSG00000108046,1.486645820556308,0.3855144480030151,0.5668642916025928,0.5863548810355153,0.21095076255172543,0.31018410644878275,0.7643476675251837,-0.6922667403381741,-0.7197752521850809,0.4921529151528372
ENSMUSG00000108053,ENSMUSG00000108053,1.8325404491147557,0.7525935574729958,0.9674274869044337,0.3616630348591403,0.10435132399921036,0.1341392550192393,0.896605671619825,-0.3543203078011932,-0.3220616199178538,0.7556607737714329
ENSMUSG00000108059,ENSMUSG00000108059,1.0120834316834288,0.44557018969625517,1.0493552716455048,0.3246784417160127,-0.6241474043324594,-1.4699196314425953,0.1797824441620639,-0.27339244681797154,-0.4552793320612596,0.6610102070015533
ENSMUSG00000108064,ENSMUSG00000108064,5.790553537694074,-0.18778558500701695,-0.30320582768203524,0.7694680941479417,-0.24638183752807866,-0.39781759058199595,0.7011692157955811,-0.12134192914401376,-0.13853872622365504,0.8932384827345157
ENSMUSG00000108080,ENSMUSG00000108080,0.7598824665640931,0.8001474427370033,1.6054248969307905,0.1470676937894051,-0.20813411258499107,-0.4176026422099932,0.687220234440417,-0.5350332778962172,-0.7590768895866874,0.46957908672297366
ENSMUSG00000108090,ENSMUSG00000108090,1.972939155400703,-0.5629174168581356,-0.6252651237459419,0.5492129867576427,-1.0576695706980765,-1.1748151242076714,0.27384952315498556,1.3614642628490798,1.069327577444035,0.3161220695394389
ENSMUSG00000108095,ENSMUSG00000108095,3.2518117114282603,0.4927273812888576,1.153161017195316,0.2821324455966969,0.32147119089247345,0.7523593361482598,0.473388447726492,-0.947255998308227,-1.5676013243314866,0.1556102699162052
ENSMUSG00000108108,ENSMUSG00000108108,1.8701998763815786,0.7832245475483963,0.8728769779442525,0.4081647575233234,-0.12790218863789016,-0.1425426159588021,0.8901760563608998,-1.281128276540015,-1.0095884365613559,0.34224961604691617
ENSMUSG00000108112,ENSMUSG00000108112,1.6465026539318879,2.542467550422804,1.4424557770217143,0.1871560484455046,-1.0889890638929351,-0.617832296842733,0.5538623064786168,0.32909753917351264,0.1320251670594345,0.8982245126885067
ENSMUSG00000108120,ENSMUSG00000108120,3.6474419007035945,-0.42339705452623994,-0.40041365680607,0.6993318855536643,-1.0774860062947444,-1.0189964888173535,0.3380280331200718,0.28410576813660704,0.18998797000101156,0.8540507733134388
ENSMUSG00000108122,ENSMUSG00000108122,2.469718108679723,-0.26397943835612603,-0.4104384051214093,0.6922568632869184,-0.9923051913102148,-1.542848043966259,0.16144190425402982,0.22058480047353193,0.24251492804485328,0.8144829522298627
ENSMUSG00000108126,ENSMUSG00000108126,2.4168324221831066,-1.3648249687780256,-1.8699531139631276,0.09841408842989141,-1.152188242701607,-1.5786185346833244,0.15307659909315818,1.9367008524415636,1.876295790532203,0.09745913652877825
4930417O13RIK,ENSMUSG00000108129,4.847171463246683,-0.28840356301099573,-0.5637819742336674,0.5883534840554878,-0.6903563593847526,-1.3495341983825113,0.21410979522388685,0.982289907986227,1.357798263552255,0.21158321803171898
ENSMUSG00000108132,ENSMUSG00000108132,1.1378493153130331,1.2420466504646612,1.7761031112449923,0.11362387829052656,-0.3138253992338709,-0.44876435821348437,0.6655082905868612,-0.5080817126664212,-0.5137464488232781,0.6213142984295306
ENSMUSG00000108137,ENSMUSG00000108137,2.9455415016373627,-0.2608292581254711,-0.26067964567187585,0.8009241102278355,-0.026966439706040658,-0.02695097167443208,0.9791590096069722,-0.5051399926615503,-0.35698303018848077,0.7303378148413722
ENSMUSG00000108152,ENSMUSG00000108152,4.216894425350892,-0.46219357997367394,-0.7383671665218969,0.4813881267847404,0.03628175147437906,0.0579611123852367,0.9552012063560602,0.7983187087319161,0.9017990573696325,0.39350345794331165
ENSMUSG00000108154,ENSMUSG00000108154,2.4835728400063317,0.2869242508885426,0.314066822739412,0.7615039735952287,0.23554129001341528,0.25782311655208345,0.8030517155861538,-1.041631777490234,-0.806220853577254,0.44341928241794903
ENSMUSG00000108166,ENSMUSG00000108166,1.1430274807108876,0.31790993364245235,0.5455854006536902,0.6002285566965666,-0.23208302800148836,-0.39829240428681456,0.7008330160888363,-1.0187366753816933,-1.2362479534974302,0.2514299851227122
ENSMUSG00000108168,ENSMUSG00000108168,1.2746685970691611,1.352130499923118,1.3418849835372038,0.21647151961927968,1.0768347093540065,1.0686751954163867,0.31639873899490345,-1.930333426007427,-1.354609187667332,0.21255515120495438
ENSMUSG00000108181,ENSMUSG00000108181,4.400150470367987,0.17428105371698047,0.4870179537193702,0.6393087983834824,0.33177828060816517,0.927134509828689,0.3809769131917884,-0.8637915716591026,-1.7068240705090063,0.12624174345697559
ENSMUSG00000108184,ENSMUSG00000108184,4.131309257996027,0.030702553681718224,0.06232697727100779,0.9518315198480944,-0.6199861878967087,-1.258587980725078,0.2436649173190668,0.3895140247608818,0.5591259733492242,0.5913796064185466
4930511E03RIK,ENSMUSG00000108187,1.1222248918650453,0.5353876027596911,0.9722230003016731,0.3594139713691291,-0.3793556438066074,-0.6888808786418201,0.5103791785987284,-0.09411528087407647,-0.12084890659282241,0.906790860191069
ENSMUSG00000108196,ENSMUSG00000108196,2.4310301683455466,-0.9751838854308271,-1.3735220403247927,0.206847052151796,-0.15364122814003353,-0.21639981577389947,0.8340922587253088,0.41568800790497445,0.4140012140006083,0.6897500673289689
ENSMUSG00000108199,ENSMUSG00000108199,2.310748872267949,-0.5252458320423438,-0.8588199348963458,0.41542973014096396,-0.36016469854706795,-0.5888987671837816,0.5721781172210125,-0.17560231855021824,-0.20302744524494393,0.8441823161079784
ENSMUSG00000108211,ENSMUSG00000108211,4.231483198441415,0.2360932782638672,0.7598322035281242,0.46915203714721865,-0.1743937783923248,-0.5612612518740898,0.589990740107722,-0.5550201551329078,-1.2630711926014266,0.24213108902869918
ENSMUSG00000108214,ENSMUSG00000108214,4.839955329846546,-0.4976640975148705,-0.8227548405403525,0.4344843907081708,-0.6624006547134149,-1.0951027967740385,0.30534254497844326,1.0544359941135772,1.2326488071505144,0.2527001163589373
ENSMUSG00000108216,ENSMUSG00000108216,4.150557428858746,-0.05510306349234512,-0.1094553314731882,0.9155371503909346,-0.09583715232055588,-0.19036849514093082,0.8537623894958715,0.03680640855589983,0.0516975093945178,0.9600372725237523
ENSMUSG00000108233,ENSMUSG00000108233,0.8274157897360832,-0.22474439187723783,-0.3276970722407521,0.7515519656155716,0.007052617641756999,0.010283336253834792,0.9920470455642456,0.09371516816532434,0.09662257089040699,0.9254028511906742
ENSMUSG00000108234,ENSMUSG00000108234,2.948239454727395,0.2748793214789462,0.3645064583587072,0.7249267526934737,0.48739214177606965,0.6463111974913248,0.5361742605018751,-1.7190455678354482,-1.6118905478761145,0.14565092388486112
ENSMUSG00000108238,ENSMUSG00000108238,5.357812133765935,-0.8555873418012259,-1.1168830650958546,0.29646273962291536,-0.5929850853963625,-0.7740822793606571,0.461143388607713,0.35508057634767193,0.327759488784345,0.7515065046016303
ENSMUSG00000108258,ENSMUSG00000108258,2.028046948471247,0.18541209354018934,0.21289481646107142,0.8367338628944214,-0.8506809456318901,-0.9767731992518417,0.3572896902874496,0.5218091430242703,0.4236661013631058,0.6829704112146464
ENSMUSG00000108260,ENSMUSG00000108260,2.79603821251292,-0.7390147594515177,-1.2667007244520267,0.24089528049858133,-0.12190499212901586,-0.2089500106313829,0.8397095717953156,0.6961862170460628,0.8437840854682546,0.4233011842255512
ENSMUSG00000108268,ENSMUSG00000108268,4.9757797824346515,-0.8170863419664501,-0.6615963094045568,0.5268224833381512,-0.8587349297507695,-0.695319247305715,0.506546237769339,-0.15496307102849488,-0.08872343336984183,0.9314825851651061
