gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
WNT9A,-0.612689234453733,-54.516715716103334,88.97939224394867,-6.663115564179639,10.875196085533313,-13.240200861123434,21.60997797346358,-10.231072042874645,16.698631977753873,True,10.875196085533313,13.240200861123434,0.7571350238691562,True,True,False
FER,0.0008525657645340745,-0.5593765628722727,,0.6488608197256756,,0.4397234666758769,,0.5014781818221573,,False,,0.6488608197256756,-0.15997140887333816,False,False,False
XPO6,0.1055396501863092,-3.6198797257555206,-34.29876562377594,-0.2973983067227261,-2.817882248024593,-0.41227102400241306,-3.906314103511152,-0.26875841572050807,-2.546516074727069,True,2.546516074727069,0.41227102400241306,0.8861091927808827,True,False,True
TFE3,0.4647337089873771,-5.644028141263515,-12.144649790008703,1.5506964921048132,3.336742014009861,1.8565112445867347,3.994784989089656,2.0917428329701715,4.50094923720497,True,3.336742014009861,2.0917428329701715,0.6293883055476939,False,False,True
AXIN2,-0.16770684653331963,7.580987730811179,-45.203805852404514,-0.8477107094461909,5.0547173652673125,-0.835903369695487,4.9843127276822985,-1.1669671814984512,6.9583753175312415,True,4.9843127276822985,1.1669671814984512,0.8460666046515837,False,False,True
BRAT1,-0.003820222480143909,-4.839098881450344,,-0.636461141937795,,-0.40864919957907375,,-0.303024750745446,,False,,0.636461141937795,0.868475276589711,True,False,False
GNA12,-1.057634167075593,15.458158883134281,-14.61579000031438,-3.160924509423531,2.9886747306619568,-3.424660670103222,3.23803898995866,-4.087416008490207,3.864678483101675,True,2.9886747306619568,4.087416008490207,0.7355819642305652,False,False,True
SLC22A18,1.7949370425667843,-50.00410597355713,-27.858417753778472,10.111479570118291,5.633333833067893,8.041444112609172,4.480070287651871,10.670590017602471,5.944826901752155,True,4.480070287651871,10.670590017602471,0.7866057234730839,False,False,True
ITGB2L,-0.15303526782649213,59.65511941587448,-389.8128860303632,-5.58259992763915,36.47917246087727,2.912489447979624,-19.031491821099287,-1.1738045506683825,7.670157130049363,True,7.670157130049363,5.58259992763915,0.9064187620056361,False,False,True
IGSF5,-2.7250475721088945,-69.70936991660056,25.580973569079013,-5.501530476676175,2.0188750218472626,-17.95347093954927,6.588314686064438,-13.222599975376351,4.852245557365986,True,2.0188750218472626,17.95347093954927,0.7424525431655948,True,False,True
PIH1D2,-0.7930408709894812,-14.984878299051587,18.89546787210964,-1.1368269910177622,1.433503659905116,-4.024570460353995,5.0748588220081485,-2.9794430925780357,3.7569855496357576,True,1.433503659905116,4.024570460353995,0.7314245481320516,True,False,True
DLAT,-0.13837857812122467,21.110186969307932,-152.55386531587743,-1.5687972206931666,11.336994800733125,0.7393541202542537,-5.342981047301647,-0.5354752438096555,3.869639730945636,True,3.869639730945636,1.5687972206931666,0.9256852995677377,False,False,True
SDHD,-0.1855155033054139,-5.9850427503783195,32.26168510846855,0.6253848005017937,-3.3710648940871732,-0.9691782983939259,5.2242442336388955,-0.4247077963452881,2.289338566201081,True,2.289338566201081,0.9691782983939259,0.8380666038964111,False,False,True
FGF23,-0.5491539139275692,12.12250295785195,-22.074873091864827,-1.0500845598459323,1.9121862436264698,1.0996723952879366,-2.0024848542424816,0.15718598927089822,-0.2862330310034544,True,0.2862330310034544,1.0996723952879366,0.9092866878142801,False,False,True
CCND2,0.21435477599884128,-20.701066160177746,-96.57385082145147,-1.1313374708781367,-5.277873868713111,-2.5150712896706016,-11.733217876536592,-1.505251482750714,-7.02224373465255,True,5.277873868713111,2.5150712896706016,0.8785052291408644,True,True,False
GPR107,-0.36998518267502534,-15.579477759218214,42.108382953547554,-1.231642983993585,3.328898133402798,-3.0312168575256653,8.192806089178225,-2.1744181716647355,5.87704122620128,True,3.328898133402798,3.0312168575256653,0.805435271684115,True,False,True
NALCN,-0.11521182319972145,11.648731899844107,-101.1070875916168,-0.28800983090239685,2.4998287754124626,1.1393713884064862,-9.889361671079266,0.4381431424535682,-3.802935586689227,True,2.4998287754124626,1.1393713884064862,0.9021892341412945,False,False,True
BTBD17,-0.9121512085127548,8.207727507576323,-8.998209322069382,-2.1038900805156153,2.3065146007381476,-3.793211767731437,4.158533949558864,-3.9005319766259885,4.2761901099552695,True,2.3065146007381476,3.9005319766259885,0.5247732124360224,False,False,True
SLFN4,-0.13256804568780667,8.312815520778251,-62.70602751702816,-2.506104863298227,18.904290625208585,0.22374969022201618,-1.6878101284599099,-0.6493412801625622,4.8981734383543625,True,1.6878101284599099,2.506104863298227,0.6985251438535949,False,False,True
TH,-0.0244289971039926,12.49859690781878,,13.897345340517568,,10.406500240010999,,11.322880765023633,,False,,13.897345340517568,-0.11191243649307303,True,False,False
INS2,1.0081860858283924,8.694082211951617,8.623489586059883,4.022635408797885,3.989973146170353,7.087077605085046,7.029533242627361,6.387961201571057,6.336093397204828,True,3.989973146170353,7.087077605085046,0.18483890164478167,True,False,True
SCNN1G,-1.21566181162157,-97.03010695064104,79.8166941027889,-6.823887893459673,5.613311060875801,-13.600471207340345,11.187709507135615,-9.15975183913585,7.53478619758374,True,5.613311060875801,13.600471207340345,0.8598324619567939,True,True,False
DRP2,0.09471441175456885,-10.170477390877137,,-1.3257550818983206,,-2.246498458513412,,-1.7402159826300287,,False,,2.246498458513412,0.779115731526181,True,False,False
TSPAN32,0.4789738818530904,55.68746976917957,116.26410516108243,1.7883123122289413,3.7336322083162097,6.735204690070224,14.061736861334806,3.71960273200472,7.765773610899282,True,3.7336322083162097,6.735204690070224,0.8790534977080635,True,False,True
