stressor,gene,n_environments,mean_beta,std_beta,cv,icp_score,environments
IR,NPFFR1,2,-0.35628605833473936,0.007001340817789886,0.019650897458247045,0.9807278182099068,analog_skin_analog|analog_brain
IR,ENSMUSG00000116066,2,-0.31690193643334236,0.0062607392146119545,0.019756077433035094,0.9806266636990624,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000104990,3,0.9111869431304699,0.018046064771391795,0.01980500805859641,0.9805796128651112,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000114688,2,0.09037935740382595,0.001791448111122751,0.019821429834878262,0.9805638229841007,analog_spleen|analog_skin_analog
IR,ENSMUSG00000109506,2,-0.25308306695459526,0.005029612862081936,0.01987336767619824,0.9805138870117963,analog_skin_analog|analog_brain
HLU,ENSMUSG00000093624,2,-0.42923294895583164,0.008634852292608353,0.020116937186431948,0.9802797733739073,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000117588,2,-0.6015104314882692,0.012102331936200805,0.02011990363348657,0.9802769227795449,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000091947,2,-1.3987646372787963,0.028298452059066892,0.020231031929638012,0.9801701464702819,analog_skin_analog|analog_brain
HLU,ENSMUSG00000108019,2,-1.1189907581199647,0.022665188040996376,0.0202550270020295,0.9801470941421893,analog_spleen|analog_skin_analog
combined_flight,GM7538,2,0.604251866413577,0.012289105217586416,0.02033771988192335,0.9800676584961723,flight_gastrocnemius|flight_skin
IR,ZFP608,3,-0.13719816177666236,0.0027949451167665305,0.020371592885804705,0.9800351234512614,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000094694,2,1.9439611942474033,0.03993485350332071,0.020543030180310926,0.9798704909319881,analog_spleen|analog_skin_analog
IR,ASPHD1,2,0.5716749198899393,0.01180853267583287,0.020656027130681646,0.9797620093531892,analog_spleen|analog_brain
HLUxIR,GRM3,2,-0.4799788842822409,0.010160311317624515,0.021168246414943796,0.9792705594898196,analog_skin_analog|analog_brain
HLU,GM8817,2,0.17591673130569666,0.0037281871575696457,0.021192908194150883,0.9792469101341217,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000102038,2,0.18467805141837845,0.00396408552595276,0.02146484367818831,0.978986213954368,analog_spleen|analog_brain
HLUxIR,ENSMUSG00000108019,2,1.1598953639785567,0.02517253248319895,0.021702416651750583,0.978758573633532,analog_spleen|analog_skin_analog
HLUxIR,IGKV4-78,2,2.2182753776134345,0.048184435850973095,0.02172157538037116,0.9787402205221275,analog_spleen|analog_skin_analog
IR,TRAV3N-3,2,-0.4420977698146124,0.009626987133119491,0.021775697071217386,0.9786883783460163,analog_spleen|analog_brain
IR,TRAV3D-3,2,-0.4420977698146124,0.009626987133119491,0.021775697071217386,0.9786883783460163,analog_spleen|analog_brain
IR,ENSMUSG00000104695,2,0.21233771718486294,0.004630450729826652,0.02180700993403039,0.97865838683624,analog_spleen|analog_skin_analog
IR,GM27011,2,-0.6679707078592794,0.014638315393295631,0.021914606732223448,0.9785553444604342,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000089525,2,0.22077426580077586,0.0049175475808899555,0.02227409766613558,0.9782112275787995,analog_spleen|analog_skin_analog
IR,ENSMUSG00000113629,2,0.42491076821513785,0.009502848121348051,0.022364338138336604,0.9781248843449875,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000103349,2,-1.8427792270533763,0.04137384192688298,0.02245187122636949,0.9780411461329326,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000113735,2,-0.35106458982016625,0.00789613538849876,0.02249197325783156,0.978002787458401,analog_spleen|analog_skin_analog
IR,ENSMUSG00000101751,2,-0.5576596730537644,0.012702843945639919,0.022778846197179445,0.9777284734799961,analog_spleen|analog_brain
IR,ENSMUSG00000109980,2,-0.47477869204274836,0.010820078325519483,0.02278973021340968,0.9777180689830993,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000107804,3,0.7701072365651491,0.01757221925016325,0.022817886124173306,0.9776911545704011,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CFI,2,-0.7348382266567577,0.016799975943483314,0.0228621420486722,0.9776488530478976,analog_spleen|analog_skin_analog
IR,IGHV1-69,2,0.9852501840343149,0.02273996887259816,0.0230804005094464,0.9774402867086951,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000107883,2,0.5322961260701131,0.012306196535493752,0.02311907960561359,0.9774033345028368,analog_spleen|analog_brain
HLUxIR,TIMM8A2,2,-0.5667605209888846,0.013199028652498224,0.02328854629143892,0.9772414668610918,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000094350,2,-0.6289957989485981,0.014763684948098987,0.023471833912572206,0.9770664583676495,analog_spleen|analog_skin_analog
IR,ENSMUSG00000086905,2,0.332605470714492,0.007851099665482447,0.023604842172355537,0.9769394973530411,analog_skin_analog|analog_brain
HLUxIR,LYPD2,2,0.487249438171502,0.011510578638786434,0.023623585197673137,0.9769216091351479,analog_skin_analog|analog_brain
HLU,USH1C,2,-1.71750634953868,0.04064480822434413,0.02366501190030317,0.9768820740914334,analog_skin_analog|analog_brain
IR,DUXBL3,2,0.5652140768454603,0.013411034400296118,0.023727353804451658,0.9768225849233448,analog_spleen|analog_skin_analog
combined_flight,1700017M07RIK,2,0.5597332356109783,0.013351996293305468,0.023854213793248934,0.9767015523578576,flight_thymus|flight_skin
HLU,GM18991,2,-0.844231170088942,0.02042067267039055,0.024188484587758935,0.9763827801701023,analog_skin_analog|analog_brain
IR,GM22247,2,0.6415800739440514,0.015545620090407608,0.024230210222415737,0.9763430037694807,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000081669,2,-0.5348275897128021,0.012971624124852643,0.024253842453349227,0.976320476967648,analog_spleen|analog_brain
HLUxIR,A430090L17RIK,2,0.7560933900362207,0.018346371144683626,0.02426468920663366,0.9763101379337519,analog_spleen|analog_skin_analog
combined_flight,M5C1000I18RIK,2,0.5531805331483537,0.013423339258354872,0.02426574767136502,0.9763091290258096,flight_skin|flight_eye
HLU,ENSMUSG00000114070,2,-0.5438928663122786,0.01324915483833039,0.024359861352480888,0.9762194300347554,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000116102,2,0.7604040903550484,0.018527949768298635,0.024365925931936566,0.976213650498215,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000117228,2,-0.0468825136098841,0.0011440234420373,0.02440192151715576,0.9761793481595425,analog_skin_analog|analog_brain
HLU,GM12290,2,0.4010177794716301,0.009787795408141148,0.024407385120504856,0.9761741417769711,analog_skin_analog|analog_brain
HLU,GM13203,2,0.8211536856312951,0.020064437863920814,0.0244344489838842,0.9761483528710694,analog_spleen|analog_skin_analog
HLU,GM35019,2,-1.4133356865645177,0.03518876726578812,0.02489767121526943,0.9757071638325149,analog_spleen|analog_skin_analog
HLU,GM4275,2,-0.8842644303351439,0.022023254200824516,0.02490573342136105,0.975699488636657,analog_spleen|analog_skin_analog
HLUxIR,TMT1A2,2,0.4553082455512092,0.011341189124431716,0.02490881553395312,0.9756965545066795,analog_skin_analog|analog_brain
HLU,SMIM18,2,-0.2179861950684142,0.005461331160449792,0.025053564211633714,0.9755587755739358,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000113819,2,0.6438460955711829,0.01616176950919551,0.025101914254455196,0.9755127622869463,analog_spleen|analog_skin_analog
HLU,BC107364,2,-0.5866685253339607,0.014794697540179313,0.025218154504776418,0.9754021576832514,analog_skin_analog|analog_brain
IR,ENSMUSG00000100111,2,-0.4922037874507832,0.01255915774239294,0.0255161744730227,0.9751187010910534,analog_skin_analog|analog_brain
HLUxIR,GM12409,2,-0.6621035852049286,0.016935602540499417,0.02557847879600165,0.9750594622207459,analog_spleen|analog_skin_analog
IR,HNF1B,2,-0.4258747413108095,0.010946057721747116,0.025702528547134465,0.9749415373056153,analog_spleen|analog_brain
IR,ENSMUSG00000104923,2,0.4966890710270175,0.012829719751469792,0.02583048525531465,0.9748199282175887,analog_skin_analog|analog_brain
HLUxIR,IGKV16-104,2,-1.774689229848972,0.04603583341590234,0.0259402224432724,0.974715658986938,analog_spleen|analog_skin_analog
HLU,GM26705,2,-0.6369103901376478,0.016530894155211195,0.025954819367421143,0.9747017910755328,analog_skin_analog|analog_brain
IR,ENSMUSG00000089622,2,-0.23555525680161965,0.0061145637445286505,0.02595808644474506,0.9746986872195748,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000085264,2,-0.5217305043749663,0.013574390119242219,0.026018011175111072,0.9746417598017482,analog_skin_analog|analog_brain
HLU,GM24455,2,-0.8282183041089668,0.021609848388944697,0.026091971471339962,0.9745715080160642,analog_skin_analog|analog_brain
HLU,GM8793,2,0.4415623177731556,0.011540534670592212,0.026135687263026956,0.9745299889795884,analog_skin_analog|analog_brain
HLUxIR,GM24830,2,-4.23995862188225,0.1111487898562662,0.02621459305202115,0.9744550572273022,analog_spleen|analog_skin_analog
HLU,LOC115489800,2,3.0612335800951342,0.08081852544546164,0.026400639906919286,0.974278426103365,analog_spleen|analog_skin_analog
HLU,ANGPTL8,2,0.5007028598461977,0.013340660718860614,0.0266438675751016,0.9740476046109023,analog_spleen|analog_skin_analog
IR,TRAV4-4-DV10,2,0.18841041822984284,0.005028536544529658,0.026689269972884674,0.9740045301402736,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000098383,2,0.35458866733083405,0.009537266682015294,0.026896704643468605,0.9738077797680663,analog_skin_analog|analog_brain
IR,CCL21D,2,0.5221430585696311,0.014113020641986385,0.027029030422464757,0.9736823111890552,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000102888,2,0.3284402873156579,0.0089009212584302,0.02710057680218478,0.9736144858504892,analog_spleen|analog_skin_analog
combined_flight,MUC3,2,-1.1234993223711767,0.03044814684860886,0.0271011706150797,0.973613922960627,flight_eye|flight_liver
HLU,UCP1,2,1.1656157929769928,0.03163497271898752,0.027140137326941486,0.9735769868777869,analog_spleen|analog_skin_analog
IR,CASP16,2,-0.9402666540178681,0.025559088551921405,0.027182808637870606,0.9735365424642208,analog_spleen|analog_skin_analog
HLUxIR,GM5828,2,-0.9059772188317137,0.024746287304945158,0.027314469683400882,0.9734117736199912,analog_spleen|analog_brain
HLUxIR,ENSMUSG00000103536,2,0.6594888027490102,0.018068357001084612,0.02739751895463734,0.9733330882650817,analog_skin_analog|analog_brain
HLU,ENSMUSG00000106841,2,-0.6692595966371547,0.018378626610950688,0.027461132684293354,0.9732728257928845,analog_spleen|analog_brain
IR,ENSMUSG00000114197,2,0.42309315235249406,0.011644577151541935,0.027522490163863322,0.9732147077778568,analog_spleen|analog_skin_analog
HLU,CSTDC2,2,-0.4709580755546867,0.01300976334315615,0.027624037023273092,0.97311853749228,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000113881,2,0.5666216334131771,0.015665946614742465,0.027647985292631717,0.973095859975088,analog_spleen|analog_skin_analog
IR,ENSMUSG00000097459,2,-0.20020317376437705,0.00554453946382874,0.027694563137443826,0.9730517566883926,analog_spleen|analog_skin_analog
HLU,GCK,3,-0.7561001437095644,0.021017320491121268,0.027797006306875538,0.9729547701187057,analog_spleen|analog_skin_analog|analog_brain
HLU,KRT9,2,1.066892133282546,0.029679590726795158,0.02781873609627258,0.9729342002443641,analog_skin_analog|analog_brain
IR,ENSMUSG00000083560,2,0.21820295529763956,0.006105055559763248,0.027978793978554774,0.9727827128901471,analog_spleen|analog_skin_analog
HLU,GM13547,2,-0.6754740595457174,0.01897612993058001,0.028093054994960343,0.9726745989981442,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000100819,2,0.8328128045601622,0.02342567566490167,0.028128380721938125,0.9726411786218889,analog_skin_analog|analog_brain
HLU,CLIC6,2,0.782324360238914,0.022121798732914755,0.02827701632335974,0.9725005850811825,analog_skin_analog|analog_brain
IR,FNDC3C1,2,-0.764246087375313,0.02167585444413117,0.028362401553420048,0.9724198380740325,analog_skin_analog|analog_brain
HLU,ENSMUSG00000086489,2,-0.5328962773651665,0.015123640661815818,0.02838008309649399,0.9724031186883352,analog_spleen|analog_skin_analog
HLU,SPRR2A3,2,-0.29039767322428617,0.008247660896680942,0.028401263607610475,0.9723830914909813,analog_skin_analog|analog_brain
IR,ENSMUSG00000086481,2,-0.1399292387675914,0.003974874220140492,0.028406316126224688,0.9723783142122028,analog_spleen|analog_skin_analog
HLU,REV1,3,-0.12127554543939117,0.0034470772036938263,0.028423514095783045,0.9723620534670739,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000100111,2,-1.2240216849638377,0.034807406880439484,0.02843692009674723,0.9723493784197557,analog_skin_analog|analog_brain
combined_flight,OLFR166,2,0.20637367776155907,0.00588438510452545,0.028513253918025935,0.9722772129484891,flight_skin|flight_liver
IR,ENSMUSG00000082399,2,0.2802054473108876,0.008012713903159246,0.028595853333548138,0.9721991360932745,analog_skin_analog|analog_brain
HLU,GM11541,2,-0.41550243693887035,0.011931117965490706,0.02871491687191024,0.9720866136954387,analog_spleen|analog_brain
HLUxIR,ENSMUSG00000111619,2,-1.1205052976822552,0.032270504161180824,0.028799956768729085,0.972006261684551,analog_spleen|analog_skin_analog
HLUxIR,FOXA2,2,1.7356001908161767,0.05003959267796021,0.0288312901288617,0.9719766589474057,analog_spleen|analog_brain
HLU,CCDC171,3,-0.3406788664126011,0.0098229601873231,0.02883348844595744,0.9719745821167718,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000069074,2,0.2282375783732048,0.006595716676683294,0.028898469282739137,0.9719131963497966,analog_spleen|analog_skin_analog
HLUxIR,IGHV1-69,2,-2.0632437678605884,0.05966011705490959,0.028915689922503176,0.9718969297429209,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000103061,2,-0.39268741694083953,0.011357990885248442,0.02892374536675271,0.9718893207616245,analog_spleen|analog_skin_analog
HLU,SEBOX,2,0.8238215666482689,0.023831240706858325,0.028927672742155117,0.9718856110993098,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000097460,2,-0.4042322070542378,0.011695071885335584,0.02893156866848769,0.9718819311706732,analog_spleen|analog_skin_analog
HLU,VSX1,2,-1.2289892109681329,0.035622518919444346,0.028985216934815553,0.971831260101911,analog_spleen|analog_brain
HLUxIR,TRBV16,2,-0.9338625576430152,0.027144144892295996,0.02906653087338552,0.9717544687332157,analog_spleen|analog_skin_analog
HLU,STFA3,2,0.8867632393934662,0.025808276497639393,0.029103908824849336,0.9717191737634312,analog_spleen|analog_skin_analog
IR,CSF2,2,0.6171164567615923,0.01800372743098383,0.02917395445308173,0.9716530385103019,analog_spleen|analog_skin_analog
HLU,IGHV1-47,2,-0.5549940473008999,0.016227186482186906,0.02923848738894773,0.9715921161643283,analog_spleen|analog_skin_analog
HLUxIR,ENSMUSG00000096983,2,-0.29122282063189653,0.008519027076651947,0.02925260811949667,0.9715787865012625,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000111737,2,-1.4461177199933992,0.04231433458902578,0.029260643151484432,0.9715712017687848,analog_spleen|analog_skin_analog
HLUxIR,GPR143,2,-1.4639040102116034,0.04291654320936267,0.029316500863907528,0.9715184777089436,analog_skin_analog|analog_brain
HLU,ENSMUSG00000117811,2,0.069907554086899,0.002052731392795798,0.02936351285986383,0.9714741075499327,analog_spleen|analog_skin_analog
HLU,GM2002,2,0.5358887458319452,0.015738642989995943,0.02936923584053461,0.9714687064486116,analog_spleen|analog_skin_analog
IR,ENSMUSG00000115164,2,-0.7272601807977842,0.021419549901631085,0.029452389169281955,0.9713902367130853,analog_spleen|analog_skin_analog
HLU,TGM7,3,-1.2567853245829375,0.037249590346512124,0.029638785231069248,0.9712143854172919,analog_spleen|analog_skin_analog|analog_brain
HLU,DRC7,3,1.1130608363252998,0.03304491895237795,0.02968833135103857,0.9711676529226227,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000092242,2,-0.5195031791835414,0.015428838714890425,0.029699218991189602,0.9711573841725487,analog_skin_analog|analog_brain
IR,CD300C,2,0.06497982300294095,0.0019317870734256518,0.029729029018887774,0.9711292697582652,analog_spleen|analog_skin_analog
IR,GM26247,2,0.42106826970790523,0.012537889003632147,0.029776380401575476,0.9710846150987036,analog_spleen|analog_skin_analog
IR,HS3ST4,2,0.46268016083966157,0.013783130585729747,0.029789759152254704,0.9710719990294152,analog_skin_analog|analog_brain
HLU,ENSMUSG00000045506,2,-0.9209113697235531,0.027438680264224857,0.029795136792226264,0.971066928044507,analog_spleen|analog_skin_analog
HLU,SPCS3,3,0.4228829227194481,0.012607693142430518,0.029813672851909244,0.9710494493927773,analog_spleen|analog_skin_analog|analog_brain
combined_flight,4933427I04RIK,2,-0.5554055477146134,0.016574744100713967,0.029842597250015316,0.9710221762726615,flight_skin|flight_kidney
HLU,GM16548,2,-0.5058311857552626,0.015099585575716196,0.029851037205861054,0.9710142184379875,analog_spleen|analog_skin_analog
HLUxIR,TBRG1,3,-0.30634482401243573,0.009159514457691706,0.029899360817731733,0.9709686577589562,analog_spleen|analog_skin_analog|analog_brain
combined_flight,AVP,2,0.3784031633258409,0.01131852928000085,0.029911296593319512,0.9709574050772544,flight_thymus|flight_skin
IR,IGKV9-120,2,0.2709517259598516,0.008113394180225691,0.02994405782631493,0.9709265201359466,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000112314,2,0.1108802089452118,0.0033477482732373956,0.030192477763990408,0.9706923915523802,analog_spleen|analog_skin_analog
HLUxIR,TENT5D,2,0.41176754144672506,0.012433825371176044,0.030196225028554177,0.9706888607287246,analog_spleen|analog_brain
HLU,CKM,2,-1.2284294198827523,0.03711158253400637,0.03021059403424081,0.9706753219106999,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000103247,2,-0.8578916959904708,0.026136147646707186,0.030465556128348333,0.9704351533661998,analog_spleen|analog_skin_analog
IR,NRL,2,-0.754941134467074,0.023003472372510547,0.0304705510029978,0.970430449493836,analog_spleen|analog_brain
