gene,module_color,kME_assigned,kMEblue,kMEbrown,kMEred,kMEturquoise,kMEyellow
ENSMUSG00000118221,blue,0.9187505441619905,0.9187505441619905,-0.46599640417515376,0.34568743131005464,-0.4539728069688306,0.48987450156669654
ENSMUSG00000096647,turquoise,0.013197674087609683,-0.10861769025275175,-0.18340878354374826,0.19023022225079014,0.013197674087609683,0.05214429762579192
ENSMUSG00000096850,brown,0.43714342853976784,-0.1377169958817092,0.43714342853976784,-0.22408826730940704,0.0785410676554483,-0.49060380532145376
ENSMUSG00000095366,brown,0.43714342853976784,-0.1377169958817092,0.43714342853976784,-0.22408826730940704,0.0785410676554483,-0.49060380532145376
Rps18-ps3,turquoise,0.16313669668446212,-0.1908047960526014,0.24722565748943645,-0.10801501924956144,0.16313669668446212,-0.2668771096886942
5330416C01Rik,red,0.4660469002672205,0.1444829883151029,-0.2897334096145134,0.4660469002672205,-0.22765567987490296,0.20365282151302375
ENSMUSG00000101086,blue,0.9228808401867422,0.9228808401867422,-0.2789488667892169,0.2558308373450986,-0.4699262638515775,0.33047083560912477
Zfp628,brown,0.9593145577045772,-0.16281989596241844,0.9593145577045772,-0.7112140368843907,0.2619452068391647,-0.7894417292556718
ENSMUSG00000048484,brown,0.431758145967792,-0.056453626701703244,0.431758145967792,-0.3205210477040944,0.1673592045137315,-0.3354272586311609
Btnl7-ps,blue,0.7648019869002741,0.7648019869002741,-0.435385926313354,0.263506348404572,-0.5017603657010263,0.5068446836795162
Gsdma2,turquoise,0.47777534772912367,-0.364607130175292,0.021976337866034996,-0.02500409211872667,0.47777534772912367,0.0775497105123886
Cbln2,brown,0.2618066970066467,-0.08867789257462537,0.2618066970066467,-0.04250524300680488,0.005597774231530846,-0.1960267237062147
Cacng1,blue,0.8756131005531779,0.8756131005531779,0.14135386468477978,-0.03230356691557,-0.28230788415068747,-0.026036510602094515
Dusp26,blue,0.6342274856908688,0.6342274856908688,0.25525989782141406,-0.05289704045691921,-0.34036689950192306,-0.21804196185600755
Abca17,yellow,0.2551920948978627,-0.026338070535468088,-0.22761572510179617,0.20645447043821688,-0.18110113246985365,0.2551920948978627
Plcxd3,brown,0.50939358951566,-0.2740474614195799,0.50939358951566,-0.3034794452623562,-0.085405487758818,-0.570964255523379
ENSMUSG00000085819,yellow,0.1331790511266655,0.04237838854723732,-0.06238203615441415,-0.11979492086589637,0.1243728263505539,0.1331790511266655
Mboat4,turquoise,0.8122133638674839,-0.5033849893301919,0.40097237761672055,-0.40418867216648435,0.8122133638674839,-0.33520434730282966
ENSMUSG00000110409,brown,0.7946097941057979,-0.39331815567371997,0.7946097941057979,-0.6833012065466365,0.5824050098782625,-0.7870574243869854
Prrx2,brown,0.8361032138478565,-0.19884133808845714,0.8361032138478565,-0.37658407241842,0.17695906400034214,-0.7273498530676021
Gykl1,turquoise,0.8641696526006356,-0.38255820191661827,0.11330852875118917,-0.27990568458513004,0.8641696526006356,-0.1329876754999784
ENSMUSG00000095865,blue,0.24902483876432124,0.24902483876432124,-0.19323031941814814,0.08234223190885567,-0.30416171972170125,0.12670024426466342
ENSMUSG00000110298,yellow,0.7597235878205775,0.3779132663184008,-0.5873628971856543,0.3430956722687886,-0.30218165722582885,0.7597235878205775
Fgf22,turquoise,0.8289126075690965,-0.49878122156627835,0.6927284001474848,-0.6706838130733851,0.8289126075690965,-0.5950576067350005
ENSMUSG00000113682,blue,0.8626857149862556,0.8626857149862556,-0.29271855967472593,0.22343676843809815,-0.4264613524417634,0.4047704772817223
H2bc3,turquoise,0.8040899319574222,-0.4345706446099475,0.6865906682602241,-0.5790418226536971,0.8040899319574222,-0.5613949912164858
ENSMUSG00000078706,brown,0.5488907084611125,-0.13166801456451319,0.5488907084611125,-0.6389676636724966,0.09458371320700694,-0.4397606395520762
ENSMUSG00000097839,turquoise,0.7479450914406753,-0.29269974246282343,-0.0685623295147723,-0.2155345960670369,0.7479450914406753,0.0902612894888176
9530020I12Rik,blue,0.91471610579308,0.91471610579308,-0.3490263925488017,0.2603113227005756,-0.533780794882305,0.3995089492811847
ENSMUSG00000086513,yellow,0.8433807137650293,0.47826394501260844,-0.7726052537969672,0.716092983621768,-0.38028229550940856,0.8433807137650293
ENSMUSG00000100706,yellow,0.4035961188112565,0.22931031051278944,-0.3241283315666327,0.15419762664295059,-0.2225614859426512,0.4035961188112565
Pcsk1,turquoise,0.5555262209986191,-0.15296301348115524,-0.3952679743069249,0.23269247144083843,0.5555262209986191,0.3565270717709109
Wfdc12,turquoise,0.23349384542022,-0.5147077112561936,0.07522646564986367,-0.0002092856999868599,0.23349384542022,0.046039928915393505
Odaph,turquoise,0.7689602813903959,-0.29086966516142715,0.01305047234799521,-0.21247643486049642,0.7689602813903959,-0.007353058345841214
Vmn2r26,red,0.7984052487917448,0.363888564592692,-0.6549745505076247,0.7984052487917448,-0.46440319449565787,0.573655997707406
Tmprss7,turquoise,0.8401353901488559,-0.26101860469197835,0.03723870653804447,-0.23261358868064697,0.8401353901488559,0.014387715491887942
2310075C17Rik,blue,0.9102092752106072,0.9102092752106072,-0.47064605328034853,0.35998066229418796,-0.5222662359919245,0.4956133136567211
Birc7,brown,0.7273548674415973,-0.19728090284057137,0.7273548674415973,-0.4872572386885688,0.017137225091113904,-0.7575291205900897
Prss22,brown,0.7266229505808965,-0.38426017151371167,0.7266229505808965,-0.5541807820956918,0.741248933921026,-0.5665460285556463
Krt16,turquoise,0.5622820385682192,-0.3432598187427443,0.23860135856356626,-0.26779209285892036,0.5622820385682192,-0.05447514260977124
ENSMUSG00000112399,turquoise,0.7471928346665324,-0.3095576759677861,0.10328010653107528,-0.2835906426958928,0.7471928346665324,-0.09773214401379457
ENSMUSG00000113259,turquoise,0.740079591602563,-0.4178852463942052,0.16340652861968985,-0.3273312821656572,0.740079591602563,-0.16382524319597347
ENSMUSG00000101362,blue,0.2617625694586652,0.2617625694586652,-0.19783183124928114,0.009839364903102726,-0.25594818866756275,0.288897822295407
Ucp1,blue,0.15172403074482707,0.15172403074482707,0.03280752451828943,0.077377898797273,-0.17710339930687174,0.09298670255906906
ENSMUSG00000098320,red,0.558578563010569,0.12800396337661862,-0.5244024340825328,0.558578563010569,-0.21329263751108316,0.5609448009254058
Cnih3,brown,0.5245377781866409,0.008378516408335276,0.5245377781866409,-0.3938309729019991,-0.22931785236562394,-0.4582067304870666
ENSMUSG00000097495,turquoise,0.7676256009789094,-0.33459015677384124,0.3889182031133752,-0.430236188713993,0.7676256009789094,-0.3036864704165247
Pax9,brown,0.2185574029806151,-0.41841041483480973,0.2185574029806151,-0.009346728181446537,0.0840517699785437,-0.2026617587633123
Ripor3,brown,0.9366687683125339,-0.20802033028902608,0.9366687683125339,-0.7435301600068495,0.34616652079431737,-0.7598894540080607
ENSMUSG00000030680,brown,0.5102532431351539,-0.07646985542199443,0.5102532431351539,-0.23527174578587678,0.26389054931454176,-0.39913802817175636
ENSMUSG00000096862,brown,0.46257156799065424,-0.35647549141887397,0.46257156799065424,-0.1414674158974992,-0.021581465811876935,-0.7316212980460665
ENSMUSG00000053830,turquoise,0.37025930865325674,-0.1455098309813432,0.26787732298870187,-0.29540568733440836,0.37025930865325674,-0.17148174181719436
ENSMUSG00000113947,red,0.3532873660759909,-0.07821794347306059,-0.25244126371399245,0.3532873660759909,-0.34952738349788215,0.22184710846085218
Kcnj3,blue,0.20053400891241926,0.20053400891241926,-0.09834443011801285,0.13527284464271333,-0.04869953591749301,0.1573863703627487
ENSMUSG00000104597,blue,0.6065042137070757,0.6065042137070757,-0.6527231326182645,0.39750160427232906,-0.5420379617151305,0.6506739850934056
Gm11878,red,0.26059279498491045,-0.08954760426006042,-0.23544368090345796,0.26059279498491045,-0.01834861568167718,0.2217035325407547
ENSMUSG00000093738,blue,0.3780561966403503,0.3780561966403503,-0.2886478787850894,0.48844252813329136,-0.2009143476301408,0.42230852187835
Myog,blue,0.7958004413525748,0.7958004413525748,0.007310947410129759,0.10719132622623076,-0.4859702342030214,0.05300823036151181
Gm48909,brown,-0.007810061795518301,-0.010948662379454065,-0.007810061795518301,-0.0723821699710388,0.1707146832280559,0.15812235020899978
Irx6,brown,0.4779811186354547,-0.2632052060739509,0.4779811186354547,0.007264807355726941,-0.16537631889280688,-0.4784053272352035
ENSMUSG00000106245,blue,0.5761812304381357,0.5761812304381357,-0.636688008274345,0.43520940882155007,-0.48563637584826763,0.6681105951959946
ENSMUSG00000103597,red,0.5201753593767735,0.15901129299122066,-0.36873192771599844,0.5201753593767735,-0.3696077294458243,0.36469320155609347
Pdlim3,blue,0.9734354101233856,0.9734354101233856,-0.24077491702274023,0.19138701937139363,-0.48943090945128803,0.30541623711794347
ENSMUSG00000100009,blue,0.7455079633358899,0.7455079633358899,-0.5416143730283032,0.3337987352426843,-0.5574418608273617,0.5996740927039214
Sp9,brown,0.4610895109608608,-0.2741280309854716,0.4610895109608608,-0.3852547061765663,0.18236055287597389,-0.35937546962981354
Nppb,turquoise,0.732688854943458,-0.36878959244850495,0.1087922462069363,-0.16900995782168338,0.732688854943458,-0.06507639074648155
Cldn2,turquoise,0.3790669121768164,-0.1415154089807664,-0.1641247020810803,0.19570510715983144,0.3790669121768164,0.23517184904780522
ENSMUSG00000115147,yellow,0.2643719641142867,0.027775575037302075,-0.2994129743344344,0.15646862843288553,-0.2508146547344842,0.2643719641142867
Lce1e,brown,0.188385086058246,-0.27056166612712157,0.188385086058246,-0.1962430802714648,0.14345385265261817,0.07183321579759384
Syt8,turquoise,0.8122409433983013,-0.4033657981002323,0.6034757140557012,-0.6498687414061777,0.8122409433983013,-0.5090993504883986
Gm13328,brown,0.3710189751659451,-0.00888331649083287,0.3710189751659451,-0.19123704361778823,0.23210512455497936,-0.2777432681488851
A330076C08Rik,turquoise,0.554280913519898,-0.2634331424046135,0.08344691564420884,-0.2169373249032743,0.554280913519898,-0.026116431313588373
ENSMUSG00000114322,turquoise,0.7847045740036314,-0.3755738946543355,0.03141520337887985,-0.1779480078955341,0.7847045740036314,0.0008967719819303575
Hspa1l,blue,0.949551951806939,0.949551951806939,-0.13759707525200113,0.08982334860192148,-0.47768809876812346,0.22406907118284108
Foxi3,brown,0.44177505560903985,0.04665449395492468,0.44177505560903985,-0.24111301184789807,0.010283687393509032,-0.21889600377498028
Gm41043,red,0.39194789080767134,0.11310550373822059,-0.10936201435761407,0.39194789080767134,-0.18671066909797668,0.092922559886512
Gm20275,turquoise,0.5592207181268567,-0.2666176110684035,-0.2706931121378173,0.09463870727144821,0.5592207181268567,0.2880490838633366
ENSMUSG00000112311,brown,0.2640015579695555,0.07743432433736888,0.2640015579695555,-0.34444036619640755,0.12471450340028732,-0.18352631782823234
Gm8784,turquoise,0.6361971068584641,-0.2514705754219868,0.35460612947542614,-0.5119655087555086,0.6361971068584641,-0.3118845453937196
Gm34113,turquoise,0.773237992105721,-0.35194437439690185,0.06507218737084731,-0.31443536995283466,0.773237992105721,-0.09431966001145867
Asb11,blue,0.95339502415479,0.95339502415479,-0.2841642498292825,0.23385035509188756,-0.4290522214767893,0.2994543785556242
Hcrtr2,brown,0.07279915391825435,-0.2892914686058464,0.07279915391825435,0.16393749363635618,-0.16198137032391396,-0.11779940003366475
Gm20110,blue,0.31559672061735305,0.31559672061735305,-0.49044789194627,0.29804816307863385,-0.3055081000697522,0.4904715154232299
ENSMUSG00000113517,yellow,0.753593580195645,0.44448811800730653,-0.6159432319948172,0.5181473573937786,-0.2926958934998325,0.753593580195645
Tbxa2r,brown,0.7983278315682777,-0.15091451658490593,0.7983278315682777,-0.30534395124428576,0.18936936360601536,-0.7149042629944269
Lmod3,blue,0.9573974168589188,0.9573974168589188,-0.3436853499901522,0.2542119763464443,-0.37255233221949563,0.40385560328849757
Gabra2,red,0.5751654548786107,0.18863560592943127,-0.4689237715743656,0.5751654548786107,-0.39648952314301766,0.3267080581840359
Ms4a1,red,0.36229340380355857,0.20246884528602496,-0.09272837805916773,0.36229340380355857,-0.23390446422921923,0.11365207622819862
ENSMUSG00000110795,red,0.4551832592166205,-0.033798156775690355,-0.3733613768560186,0.4551832592166205,-0.20533220861286727,0.36977764220158965
Il13ra2,yellow,0.8183707634184731,0.04749668277114787,-0.7876177853156533,0.6738246637805623,-0.3149038558716686,0.8183707634184731
ENSMUSG00000072693,yellow,0.11859009836908108,-0.021195091356313353,-0.058944019730037725,-0.09497988157160704,0.0025844392127720426,0.11859009836908108
Fndc3c1,blue,0.48825535947026766,0.48825535947026766,-0.4803577270420883,0.4485697766429971,-0.3703812347656428,0.47156549425240335
Klra2,red,0.8407432175262853,0.14483091909450285,-0.7696008984271802,0.8407432175262853,-0.38029889149516954,0.7227329943463772
Kcnj11,blue,0.9070508702728683,0.9070508702728683,0.10282485696959943,-0.03807385539096369,-0.3484890243694471,0.00963807490180528
Rgs1,red,0.7873228047270752,0.2301394260855444,-0.6900298431028472,0.7873228047270752,-0.5208234261925226,0.5815762754207704
ENSMUSG00000092746,brown,0.6316703941936034,-0.07168689949675992,0.6316703941936034,-0.641253187914004,0.2302891054955415,-0.3853879008638876
Syt14,yellow,0.865198193519305,0.5186016109069923,-0.7513304614155337,0.5027116215135637,-0.23480385616853178,0.865198193519305
Sall4,blue,0.6852285918221918,0.6852285918221918,0.003998307298973548,-0.043193788890284086,-0.37593091289369507,0.01424594497409068
ENSMUSG00000029720,brown,0.940280441749031,-0.09818039767700978,0.940280441749031,-0.6538289587041471,0.1466502447884467,-0.7798229080181408
ENSMUSG00000109404,yellow,0.24457870288041525,0.06135759357049597,-0.2000508791173063,0.08404625441742099,-0.2352284799721639,0.24457870288041525
Hic1,brown,0.8957214065058242,-0.08918053285016202,0.8957214065058242,-0.4358787677952024,0.08786143659368702,-0.8078926638017125
Il12a,blue,0.8526548974806158,0.8526548974806158,-0.24380825631928563,0.24200164392630985,-0.3978074840396684,0.3232384801286007
Tnfrsf13c,turquoise,0.5962917610684814,-0.24723723414286908,0.19069286046713782,-0.18511874876471482,0.5962917610684814,-0.13033270559807805
Rpsa-ps4,brown,0.6506222356450855,-0.12031094944581047,0.6506222356450855,-0.41170348615755825,0.05602468173607985,-0.5956841498951286
Actg-ps1,turquoise,0.41920953169761094,-0.13487202944878632,0.27097134537482953,-0.33032686279192,0.41920953169761094,-0.12655465110473132
Dusp29,blue,0.8081826488163764,0.8081826488163764,-0.07193013770986227,0.24065290953699267,-0.32429514079341226,0.18834075172848525
Nat8f2,yellow,0.35139979809415145,0.12513064556965575,-0.23547013517474336,0.052860615348384904,0.035436330218961885,0.35139979809415145
Fcmr,red,0.11037452560351659,0.03793813894291021,0.19318082964421207,0.11037452560351659,-0.1312481342877052,-0.09630182444847378
Smim35,blue,0.7886542473772928,0.7886542473772928,-0.49540774664183623,0.37422523640236693,-0.40473308432522026,0.5643492508163486
Topaz1,blue,0.4323491013881869,0.4323491013881869,-0.49413716950035824,0.23853806511635262,-0.26704494296482306,0.6558848944683098
Clrn1,yellow,0.3351835963352723,0.22476319869353584,-0.28185378236748637,0.2388967600950073,-0.23983459110451535,0.3351835963352723
Adm2,turquoise,0.6747111418630873,-0.3003361180456359,0.3735804147068523,-0.34029241328245463,0.6747111418630873,-0.24747996803219863
ENSMUSG00000118010,brown,0.5528551712939214,0.003861246077611582,0.5528551712939214,-0.2926062444493093,-0.03939615312931324,-0.5674533020818089
2610028H24Rik,blue,0.6602202457317048,0.6602202457317048,0.12816954408455927,-0.11072728213324573,-0.32758125843475394,-0.06357432232840476
ENSMUSG00000086347,brown,0.31223906972025084,-0.09563686746854089,0.31223906972025084,-0.35125354958629756,0.09714985986603289,-0.29168123317602146
ENSMUSG00000118163,blue,0.9128035057504048,0.9128035057504048,-0.22040563280379621,0.19866623552578352,-0.46907927834136803,0.2887828098214096
ENSMUSG00000089760,brown,0.5556084503608355,-0.05605704457534794,0.5556084503608355,-0.4869073287347612,0.07045500641018015,-0.5741382168674318
Or2v1,red,0.8139417026952932,0.2809796793291801,-0.7533326419082624,0.8139417026952932,-0.3891618086282918,0.7526125124579907
Styxl2,blue,0.9445297700514991,0.9445297700514991,-0.04079512251373428,0.06703398095440895,-0.38919744274634166,0.12191747610107498
Gm24888,yellow,0.2511241485115451,0.03296997240081985,-0.10410608619890979,-0.2261114092432635,0.12290926687057258,0.2511241485115451
ENSMUSG00000104138,blue,0.7185454623063197,0.7185454623063197,-0.5916945158638947,0.39492896114151516,-0.49360032747039523,0.6812355165163372
Hba-a2,brown,0.454841529832978,0.22611512591259075,0.454841529832978,-0.19656116289553333,-0.128232063743081,-0.3074993008387663
Slc47a1,blue,0.9021905953484445,0.9021905953484445,-0.3709864368312974,0.306145598968363,-0.5167597385811274,0.46119063479229583
Cpne4,turquoise,0.6601801013310193,-0.2025322750788819,0.09741080197873694,-0.14662702079647405,0.6601801013310193,-0.016621403559867926
Abcb4,blue,0.9767545773085038,0.9767545773085038,-0.34165427133890397,0.27575203069179527,-0.488477553873876,0.3796408417508654
